title,artist,low,high,source_url
Could He Be the Messiah,Michael W. Smith,A2,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Cover Me,Michael W. Smith,A2,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Cross My Heart,Michael W. Smith,A2,G4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Cross of Gold,Michael W. Smith,C3,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Cry for Love,Michael W. Smith,A#2,D#4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Deep In Love With You,Michael W. Smith,F3,D#4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Do You Dream of Me,Michael W. Smith,D#3,G#4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Eagles Fly,Michael W. Smith,B2,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Emily,Michael W. Smith,A#2,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Escape Your Love,Michael W. Smith,G2,G4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Fly To the Moon,Michael W. Smith,G2,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
For You,Michael W. Smith,E2,D#4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Forever Yours,Michael W. Smith,C#3,F#4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Give It Away,Michael W. Smith,B2,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Gloria,Michael W. Smith,C3,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Go West Young Man,Michael W. Smith,C3,G4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Grace,Michael W. Smith,F2,G3,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Hang On,Michael W. Smith,A2,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
He Will Never End,Michael W. Smith,D3,G4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Healing Rain,Michael W. Smith,C3,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Heaven Come Down,Michael W. Smith,F3,G4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Help Is on the Way,Michael W. Smith,E3,B4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Here I Am,Michael W. Smith,C3,D4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Here I Am to Worship,Michael W. Smith,D3,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Hide Myself,Michael W. Smith,F3,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Hosanna,Michael W. Smith,B2,D4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
How Long Will Be Too Long,Michael W. Smith,C#3,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
How Majestic Is Your Name,Michael W. Smith,F#2,B4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
How To Say Goodbye,Michael W. Smith,C3,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Human Spark,Michael W. Smith,D#3,D#4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
I Am Love,Michael W. Smith,B2,G4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
I Am Sure,Michael W. Smith,G2,C4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
I Can Hear Your Voice,Michael W. Smith,D2,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
I Give You My Heart,Michael W. Smith,D3,C4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
I Lay Me Down,Michael W. Smith,C#3,F#4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
I Miss the Way,Michael W. Smith,D3,A#4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
I Surrender All,Michael W. Smith,D#3,G4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
I Wanna Tell the World,Michael W. Smith,F2,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
I Will Be Here for You,Michael W. Smith,B2,G4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
I Will Be Your Friend,Michael W. Smith,C3,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
I'll Be Around,Michael W. Smith,C3,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
In Silence,Michael W. Smith,C3,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Intro/Prepare Ye the Way,Michael W. Smith,F3,G4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Kentucky Rose,Michael W. Smith,C3,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Live Forever,Michael W. Smith,C#3,F#4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Live the Life,Michael W. Smith,G#2,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Lord Have Mercy,Michael W. Smith,B2,A4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Love Crusade,Michael W. Smith,A#2,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Love Me Good,Michael W. Smith,B2,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Love One Another,Michael W. Smith,C3,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Love of My Life,Michael W. Smith,C3,G4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Majesty,Michael W. Smith,B2,A4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Mighty to Save,Michael W. Smith,E3,F#4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Missing Person,Michael W. Smith,A2,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
No Eye Had Seen,Michael W. Smith,F3,G4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
No One Like Jesus,Michael W. Smith,E3,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
"Oh Lord, You're Beautiful",Michael W. Smith,A2,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Open Arms,Michael W. Smith,G2,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Out of This World,Michael W. Smith,C#3,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Place in This World,Michael W. Smith,C3,G4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Pray for Me,Michael W. Smith,D3,G4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Raging Sea,Michael W. Smith,D#3,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Rocketown,Michael W. Smith,E3,A4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Secret Ambition,Michael W. Smith,C3,A4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Seed To Sow,Michael W. Smith,G2,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Shout Unto God,Michael W. Smith,B2,F#4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Signs,Michael W. Smith,D3,D#4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Sky Spills Over,Michael W. Smith,C#3,A4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Somebody Love Me,Michael W. Smith,C3,F#4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Somewhere Somehow,Michael W. Smith,G#2,A4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Son of God,Michael W. Smith,B2,F#4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Sovereign Over Us,Michael W. Smith,C#3,F#4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Step By Step / Forever We Will Sing,Michael W. Smith,D3,G4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Straight to the Heart,Michael W. Smith,D3,G4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Surrounded (Fight My Battles),Michael W. Smith,F3,D4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Take Me Home,Michael W. Smith,A2,G4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
The One That Really Matters,Michael W. Smith,C3,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
The Other Side of Me,Michael W. Smith,E3,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
The Same Power,Michael W. Smith,D3,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
The Stand,Michael W. Smith,F3,D4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
The Wonderful Cross,Michael W. Smith,C#3,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
There Is None Like You,Michael W. Smith,D3,D#4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
There She Stands,Michael W. Smith,A2,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
This is Your Time,Michael W. Smith,C3,G4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
We Can't Wait Any Longer,Michael W. Smith,A2,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Welcome Home,Michael W. Smith,C3,G4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Welcome To Our World,Michael W. Smith,A#2,D#4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
What Child Is This?,Michael W. Smith,G#2,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
When I Think of You,Michael W. Smith,E3,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
You Are Holy (Prince of Peace),Michael W. Smith,D3,E4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
You Are the Fire,Michael W. Smith,C3,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
You Belong To Me,Michael W. Smith,C3,F4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
You Won't Let Go,Michael W. Smith,B2,G#4,https://singingcarrots.com/artist-range?artist=Michael%20W.%20Smith
Maybe,Miss Saigon,E3,B4,https://singingcarrots.com/artist-range?artist=Miss%20Saigon
All in the Name Of…,Mötley Crüe,C3,B3,https://singingcarrots.com/artist-range?artist=M%C3%B6tley%20Cr%C3%BCe
Bad Boy Boogie,Mötley Crüe,G2,G4,https://singingcarrots.com/artist-range?artist=M%C3%B6tley%20Cr%C3%BCe
Bastard,Mötley Crüe,D3,C4,https://singingcarrots.com/artist-range?artist=M%C3%B6tley%20Cr%C3%BCe
Danger,Mötley Crüe,A#2,D#4,https://singingcarrots.com/artist-range?artist=M%C3%B6tley%20Cr%C3%BCe
Five Years Dead,Mötley Crüe,C3,D4,https://singingcarrots.com/artist-range?artist=M%C3%B6tley%20Cr%C3%BCe
"Girls, Girls, Girls",Mötley Crüe,A2,D4,https://singingcarrots.com/artist-range?artist=M%C3%B6tley%20Cr%C3%BCe
Kickstart My Heart,Mötley Crüe,E3,D4,https://singingcarrots.com/artist-range?artist=M%C3%B6tley%20Cr%C3%BCe
"Knock 'Em Dead, Kid",Mötley Crüe,C3,F4,https://singingcarrots.com/artist-range?artist=M%C3%B6tley%20Cr%C3%BCe
Live Wire,Mötley Crüe,F2,G4,https://singingcarrots.com/artist-range?artist=M%C3%B6tley%20Cr%C3%BCe
Looks That Kill,Mötley Crüe,G2,D#4,https://singingcarrots.com/artist-range?artist=M%C3%B6tley%20Cr%C3%BCe
Nona,Mötley Crüe,E3,F4,https://singingcarrots.com/artist-range?artist=M%C3%B6tley%20Cr%C3%BCe
Piece of Your Action,Mötley Crüe,F3,D4,https://singingcarrots.com/artist-range?artist=M%C3%B6tley%20Cr%C3%BCe
Red Hot,Mötley Crüe,C3,D4,https://singingcarrots.com/artist-range?artist=M%C3%B6tley%20Cr%C3%BCe
Shout at the Devil,Mötley Crüe,F3,F4,https://singingcarrots.com/artist-range?artist=M%C3%B6tley%20Cr%C3%BCe
Sumthin' for Nuthin',Mötley Crüe,D3,A#3,https://singingcarrots.com/artist-range?artist=M%C3%B6tley%20Cr%C3%BCe
Take Me to the Top,Mötley Crüe,D3,A#3,https://singingcarrots.com/artist-range?artist=M%C3%B6tley%20Cr%C3%BCe
Ten Seconds To Love,Mötley Crüe,C3,C#4,https://singingcarrots.com/artist-range?artist=M%C3%B6tley%20Cr%C3%BCe
Too Young To Fall In Love,Mötley Crüe,G2,C4,https://singingcarrots.com/artist-range?artist=M%C3%B6tley%20Cr%C3%BCe
You're All I Need,Mötley Crüe,A#2,C#4,https://singingcarrots.com/artist-range?artist=M%C3%B6tley%20Cr%C3%BCe
(I Love You) For Sentimental Reasons,Nat King Cole,C3,E4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
A Blossom Fell,Nat King Cole,B2,D#4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Acércate Mas (Come Closer to Me),Nat King Cole,B2,D4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
All for You,Nat King Cole,C3,D#4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Answer Me My Love,Nat King Cole,A#2,D4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Autumn Leaves,Nat King Cole,A2,C4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Because You're Mine,Nat King Cole,C3,D4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Blue and Sentimental,Nat King Cole,G2,D4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Calypso Blues,Nat King Cole,F3,D4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
"Caroling, Caroling",Nat King Cole,C3,G4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
"Dance, Ballerina, Dance",Nat King Cole,C3,E4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
"Darling, Je Vous Aime Beaucoup",Nat King Cole,C3,D4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
For All We Know,Nat King Cole,C3,E4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Funny (Not Much),Nat King Cole,D3,D4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Honey (I'm in Love with You),Nat King Cole,B2,E4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
If Love Ain't There,Nat King Cole,A#2,D4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
It's Only a Paper Moon,Nat King Cole,C3,D4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Love Is the Thing,Nat King Cole,C3,E4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Lush Life,Nat King Cole,G#2,D4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Non Dimenticar,Nat King Cole,D#3,D4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
On the Sunny Side of the Street,Nat King Cole,A#2,D#4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Pretend,Nat King Cole,C3,E4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Red Sails in the Sunset,Nat King Cole,D3,D4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Stardust,Nat King Cole,C3,E4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Sweet Lorraine,Nat King Cole,D3,F4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
"That Sunday, That Summer",Nat King Cole,A#2,D#4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
That's My Girl,Nat King Cole,A#2,C#4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
The Christmas Song (Chestnuts Roasting on an Open Fire),Nat King Cole,B2,C4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
The Frim Fram Sauce,Nat King Cole,C#3,D4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
The Happiest Christmas Tree,Nat King Cole,B2,C4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
"The Late, Late Show",Nat King Cole,C3,D#4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
The Little Boy that Santa Claus Forgot,Nat King Cole,C3,E4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
There Goes My Heart,Nat King Cole,C3,D#4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
These Foolish Things,Nat King Cole,C3,G4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Those Lazy-Hazy-Crazy Days of Summer,Nat King Cole,G2,A3,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Tonight You Belong to Me,Nat King Cole,D#3,F4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Too Marvelous for Words,Nat King Cole,A2,C4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Too Young,Nat King Cole,D3,D#4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Twilight on the Trail,Nat King Cole,C3,G4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
What Can I Say After I Say I'm Sorry?,Nat King Cole,D3,E4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
What'll I Do?,Nat King Cole,C3,D4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
When I Take My Sugar to Tea,Nat King Cole,C3,D4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
When It's Summer,Nat King Cole,A#2,C4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
When Sunny Gets Blue,Nat King Cole,C3,D#4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Where Can I Go Without You?,Nat King Cole,A2,C4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
Yes! We Have No Bananas,Nat King Cole,E3,E4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
You Call It Madness (But I Call It Love),Nat King Cole,D3,E4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
You Stepped Out of a Dream,Nat King Cole,C3,D4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
You're the Cream in My Coffee,Nat King Cole,C3,F4,https://singingcarrots.com/artist-range?artist=Nat%20King%20Cole
A Mission of Love,Neil Diamond,F#2,E4,https://singingcarrots.com/artist-range?artist=Neil%20Diamond
Act Like a Man,Neil Diamond,F2,D4,https://singingcarrots.com/artist-range?artist=Neil%20Diamond
Alone Again Naturally,Neil Diamond,E2,A3,https://singingcarrots.com/artist-range?artist=Neil%20Diamond
And the Grass Won't Pay No Mind,Neil Diamond,G2,E4,https://singingcarrots.com/artist-range?artist=Neil%20Diamond
At the Movies,Neil Diamond,G2,D#4,https://singingcarrots.com/artist-range?artist=Neil%20Diamond
Baby Let's Drive,Neil Diamond,B2,D4,https://singingcarrots.com/artist-range?artist=Neil%20Diamond
